rowMeans.combined_p..na.rm...TRUE.,Year
0.057351305568631536,2012
0.057351305568631536,2012
0.057351305568631536,2012
0.057351305568631536,2012
0.057351305568631536,2012
0.057351305568631536,2012
0.05744934845665573,2012
0.05744934845665573,2012
0.05744934845665573,2012
0.05744934845665573,2012
0.05744934845665573,2012
0.0575200893196917,2012
0.10581574115305288,2012
0.10581574115305288,2012
0.10581574115305288,2012
0.10581574115305288,2012
0.1057678772097994,2012
0.0912842893518991,2012
0.09023762088070753,2012
0.09019395256445888,2012
0.09019395256445888,2012
0.09019395256445888,2012
0.09019395256445888,2012
0.09019395256445888,2012
0.09019395256445888,2012
0.09019395256445888,2012
0.09019395256445888,2012
0.09019395256445888,2012
0.09003428092820877,2012
0.0896758957664694,2012
0.04846443558442137,2012
0.04846443558442137,2012
0.04846443558442137,2012
0.04846443558442137,2012
0.04846908423298877,2012
0.04846908423298877,2012
0.04846908423298877,2012
0.048371041344964574,2012
0.048371041344964574,2012
0.04840302847511718,2012
0.04840302847511718,2012
0.048435852137259816,2012
0.04836511127422384,2012
6.945944086263268e-5,2012
6.945944086263268e-5,2012
6.945944086263268e-5,2012
6.945944086263268e-5,2012
6.945944086263268e-5,2012
6.945944086263268e-5,2012
6.945944086263268e-5,2012
9.585387894880804e-5,2012
9.585387894880804e-5,2012
9.585387894880804e-5,2012
9.585387894880804e-5,2012
9.585387894880804e-5,2012
9.585387894880804e-5,2012
9.585387894880804e-5,2012
9.585387894880804e-5,2012
9.585387894880804e-5,2012
9.8753653664011707e-05,2012
2.918245239251034e-4,2012
0.0012322564061316291,2012
0.0012322564061316291,2012
0.0012322564061316291,2012
0.0012322564061316291,2012
0.0012276077575642324,2012
0.001258353984583828,2012
0.0026637475664575364,2012
0.08857612035497682,2012
0.0891182926502306,2012
0.08911412212052687,2012
0.08911412212052687,2012
0.08918832077475217,2012
0.08920628675127787,2012
0.09265069489389074,2012
0.18773005465672152,2012
0.1953995824722757,2012
0.24763125660757265,2012
0.40293566035461265,2012
0.4093196048992944,2012
0.4093196048992944,2012
0.4092932104612082,2012
0.4092932104612082,2012
0.4092932104612082,2012
0.4148351964844421,2012
0.4677806251674803,2012
0.474817676601951,2012
0.4977097301586654,2012
0.5018276716061939,2012
0.5018340383136182,2012
0.5018311385389029,2012
0.5022883432389854,2012
0.5877533321035665,2012
0.6666131405776984,2012
0.667221515922852,2012
0.6949871349856703,2012
0.6949871349856703,2012
0.6949563887586505,2012
0.6935509951767772,2012
0.6077281140476289,2012
0.616066254434121,2012
0.6184326264852074,2012
0.618528756654829,2012
0.6210904735686927,2012
0.6210725075921669,2012
0.6185966274162251,2012
0.5240767170376802,2012
0.5173225079500495,2012
0.47001423563162115,2012
0.3620757202229414,2012
0.35686718221730535,2012
0.4683897684365672,2012
0.4729666068441575,2012
0.4782564267195557,2012
0.4798748161840403,2012
0.4776071535104524,2012
0.7661893182494863,2012
1.0454405978305008,2012
1.0417921484701629,2012
1.0586443587279968,2012
1.0590361914061557,2012
1.059295793166569,2012
1.0586760485391946,2012
0.9727131879968892,2012
0.8940847077162811,2012
0.8958547816360596,2012
0.8681060492883066,2012
0.8681060492883066,2012
0.8686531638148204,2012
0.8856176240452559,2012
0.9033817472936057,2012
0.8949693159126209,2012
0.9168655169481644,2012
1.1159656742640671,2012
1.1136430725100668,2012
1.154328340540596,2012
1.2362593876656796,2012
1.2634929674239377,2012
1.263922408173349,2012
1.259009842627651,2012
1.2116439542892914,2012
1.210468547750246,2012
1.0989459615309838,2012
1.0943691231233934,2012
1.0890793032479948,2012
1.0874609137835105,2012
1.084186590433864,2012
0.7426589970117922,2012
0.4563706659963069,2012
0.4371270617999305,2012
0.4161569100945675,2012
0.41575871070898474,2012
0.4154991089485712,2012
0.4154949422271041,2012
0.4150523820226222,2012
0.4148969966309714,2012
0.41251854736603927,2012
0.41250166065097327,2012
0.41250166065097327,2012
0.4119545461244596,2012
0.3949900858940234,2012
0.377136470986303,2012
0.37666858968554173,2012
0.352378199998464,2012
0.1531819125129396,2012
0.15284712638780604,2012
0.1139159785887743,2012
0.061736543329318674,2012
0.0345740662151196,2012
0.03322930673778442,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.03321847046661437,2012
0.033192106245112034,2012
0.033192106245112034,2012
0.03311616344323996,2012
0.03311616344323996,2012
0.03311616344323996,2012
0.03311616344323996,2012
0.03311616344323996,2012
0.03311616344323996,2012
0.03311616344323996,2012
0.03311616344323996,2012
0.03316800712472349,2012
0.03996852540274693,2012
0.08734595452184805,2012
0.0872401090798309,2012
0.05651996924753138,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055889417219185514,2012
0.055837573537702,2012
0.04903705525967857,2012
0.0016482747894797922,2012
1.6612431247360694e-4,2012
0.0010444685227020494,2012
0.2575607461924023,2012
0.3504852590970771,2012
0.551718136119646,2012
0.5518102074805238,2012
0.5520139912281242,2012
0.6192666183008724,2012
0.6194797197485441,2012
0.6194797197485441,2012
0.6194797197485441,2012
0.6194797197485441,2012
0.6194797197485441,2012
0.6197968921932674,2012
0.6197968921932674,2012
0.619808718536122,2012
0.6207545221477613,2012
0.6207569822215095,2012
0.6213498909810343,2012
0.6498724428057802,2012
